id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan,
7826389,Belanja cetak pada kegiatan BOK UPT Puskesmas Ibrahim Adjie,56715232,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,bantuan Operasional Kesehatan (DAK) ,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja cetak pada kegiatan BOK UPT Puskesmas Ibrahim Adjie,APBD,56715232,1.02.1.02.01.13.16.43.5.2.2.06.01,Pengadaan Langsung,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
7396474,Pemeliharaan  gedung dan bangunan UPT Puskesmas Sukarasa,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan UPT Puskesmas Sukarasa,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,10/06/2016,30/06/2016,01/07/2016,31/07/2016,
8203657,Pengadaaan Alat Pendingin-AC,150000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan peralatan rumah tanggal,Modal,Barang,1 Paket,Jl. Supratman No 73 Bandung,Pengadaaan Alat Pendingin-AC,APBD,150000000,1.02.1.02.01.01.01.14.5.2.3.28.04,Pengadaan Langsung,17/10/2016,24/10/2016,25/10/2015,24/11/2016,
7394467,Pengadaan Pembangunan Gedung UPT Puskesmas Riung Bandung,1200000000,Pemilihan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemabangunan Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pengadaan Pembangunan Gedung UPT Puskesmas Riung Bandung,APBD,1200000000,1.02.1.02.01.01.25.01.5.2.3.49.06,Pemilihan Langsung,01/06/2016,30/06/2016,01/07/2016,31/10/2016,
7139841,Belanja alat tulis kantor - Ribbon printer ID card puskesmas,42750000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengembangan data dan informasi pembangunan kesehatan,Barang/jasa,Barang,1 paket,Kota Bandung,Belanja ribbon printer ID card puskesmas ,APBD,42750000,1.02.1.02.01.36.03.5.2.2.01.01,Pengadaan Langsung,01/02/2016,28/02/2016,01/03/2016,31/03/2016,
8062840,Belanja Modal Peralatan dan Mesin Pengadaan Peralatan Studio Visual Camera + Attachment,180000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan Peralatan Dan Perlengkapan Kantor,Modal,Barang,1 Paket,Kota Bandung,Belanja Modal Peralatan dan Mesin Pengadaan Peralatan Studio Visual Camera + Attachment,APBD,180000000,1.02.1.02.01.01.01.13.5.2.3.31.01,Pengadaan Langsung,10/10/2016,24/10/2016,25/10/2016,24/11/2016,Belanja Modal Peralatan dan Mesin Pengadaan Peralatan Studio Visual Camera + Attachment (8061901) 
7535443,Konsultan Pengawas UPT Puskesmas Pasirkaliki,49000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas ,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Pengawas UPT Puskesmas Pasirkaliki,APBD,49000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,02/05/2016,24/05/2016,25/05/2016,24/06/2016,Konsultan Pengawas UPT Puskesmas Pasirkaliki (7381293) 
7465729,Pemeliharaan   gedung dan bangunan Puskesmas Gumuruh,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Gumuruh,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
7936363,Belanja bahan medis habis pakai Bantuan Operasional Kesehatan pada UPT Puskesmas Pagarsih,34268038,e-Purchasing,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan UPT Puskesmas Pagarsih,Barang/jasa,Barang,1 tahun,Kota Bandung,Belanja bahan medis habis pakai Bantuan Operasional Kesehatan pada UPT Puskesmas Pagarsih,APBD,34268038,1.02.1.02.01.20.16.43.5.2.2.02.09,E-Purchasing,22/06/2016,01/07/2016,11/07/2016,28/12/2016,Belanja bahan medis habis pakai Bantuan Operasional Kesehatan pada UPT Puskesmas Pagarsih (7800441) 
8162720,Belanja barang alkes kedokteran (paket 22),1294000000,e-Purchasing,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan obat dan perbekalan kesehatan,Modal,Barang,1 tahun,Kota Bandung,Belanja barang alkes kedokteran,APBDP,1294000000,1.02.1.02.01.01.15.01.5.2.3.19.01,E-Purchasing,01/11/2016,14/11/2016,15/11/2016,30/11/2016,
7381522,Konsultan Pengawas Puskesmas Pasir layung,10000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Pengawas Puskesmas Pasir layung,APBD,10000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,18/05/2016,31/05/2016,01/06/2016,30/06/2016,
6667185,Belanja kurus-kursus singkat/pelatihan peningkatan kwalitas penjaringan kesehatan pada kegiatan Pelayanan penjaringan kesehatan siswa SD dan setingkat,146175000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan penjaringan kesehatan siswa SD dan setingkat,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja kurus-kursus singkat/pelatihan peningkatan kwalitas penjaringan kesehatan pada kegiatan Pelayanan penjaringan kesehatan siswa SD dan setingkat,APBD,146175000,1.02.1.02.01.01.34.2.5.2.2.17.01,Pengadaan Langsung,19/02/2016,30/04/2016,01/05/2016,31/05/2016,
7465362,Pemeliharaan  gedung dan bangunan Puskesmas Tamblong,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung Kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Tamblong,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,23/05/2016,06/06/2016,07/06/2016,05/07/2016,
8672507,Laptop (Yankes Rujukan),15000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan Peralatan dan Perlengkapan Kantor,Modal,Barang,1 Unit,Jl. Supratman No 73 Bandung,Laptop (Yankes Rujukan),APBD,15000000,1.02.1.02.01.01.01.13.5.2.3.29.02,Pengadaan Langsung,15/11/2016,25/11/2016,28/11/2016,23/12/2016,
7381816,Rehabilitasi Gedung Bangunan UPT Puskesmas Caringin,200000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Rehabilitasi Gedung Bangunan UPT Puskesmas Caringin,APBD,200000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,01/06/2016,22/06/2016,23/05/2016,22/07/2016,
8653277,Printer Colour (Ruangan Kepala Dinas dan Sekretaris Dinas),8000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan peralatan dan perlengkapan kantor,Modal,Barang,2 unit,Jl. Supratman No 73 Bandung,Printer Colour (Ruangan Kepala Dinas dan Sekretaris Dinas),APBDP,8000000,1.02.1.02.01.01.01.13.5.2.3.29.05,Pengadaan Langsung,15/11/2016,25/11/2016,28/11/2016,23/12/2016,
7827485,Belanja Penggandaan UPT PKM Pasundan,42077600,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) UPT PKM Pasundan,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja Penggandaan UPT PKM Pasundan,APBD,42077600,1.02.1.02.01.14.16.43.5.2.2.06.02,Pengadaan Langsung,11/07/2016,11/08/2016,12/08/2016,28/12/2016,
8058622,Belanja Modal Peralatan dan Mesin-Pengadaan Meubelair-MOUBILER LAINNYA-Meja Komputer kecil (keuangan),3000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan Mebeleur,Modal,Barang,1 Unit,Jl. Supratman No. 73 Bandung,Belanja Modal Peralatan dan Mesin-Pengadaan Meubelair-MOUBILER LAINNYA-Meja Komputer kecil (keuangan),APBD,3000000,1.02.1.02.01.01.02.10.5.2.3.28.01,Pengadaan Langsung,02/10/2016,18/10/2016,19/10/2016,18/11/2016,
7063302,Belanja makanan dan minuman kegiatan,45650000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Sosialisasi kawasan tanpa asap rokok,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja makanan dan minuman kegiatan pada kegiatan sosialisasi kawasan tanpa asap rokok,APBD,45650000,1.02.1.02.01.21.05.5.2.2.11.05,Pengadaan Langsung,01/02/2016,29/02/2016,01/03/2016,30/06/2016,
8188230,Belanja modal peralatan dan mesin - Pengadaan alat penyimpanan,14385000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyusunan standar pelayanan kesehatan,Modal,Barang,7 buah,Kota bandung,Belanja modal peralatan dan mesin - Pengadaan alat penyimpanan,APBDP,14385000,1.02.1.02.01.01.23.01.5.2.3.27.04,Pengadaan Langsung,01/11/2016,16/11/2016,16/11/2016,15/12/2016,
7394738,Konsultan Pengawas Puskesmas Ujung Berung Indah ,49500000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembangunan Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Pengawas Puskesmas Ujung Berung Indah ,APBD,49500000,1.02.1.02.01.01.25.01.5.2.3.49.06,Pengadaan Langsung,10/05/2016,30/05/2016,01/06/2016,31/10/2016,
7827181,Belanja Penggandaan UPT PKM Talaga Bodas,32556041,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) UPT PKM Talaga Bodas,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja Penggandaan UPT PKM Talaga Bodas,APBD,32556041,1.02.1.02.01.15.16.43.5.2.2.06.02,Pengadaan Langsung,11/07/2016,11/08/2016,12/08/2016,28/12/2016,
7107407,Belanja cetak,231125000,Lelang Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan imunisasi dasar,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja cetak,APBD,231125000,1.02.1.02.01.01.34.16.5.2.2.06.01,Lelang Sederhana,28/03/2016,20/04/2016,21/04/2016,20/05/2016,
8536929,Belanja jasa pemasangan iklan - Penyebaran informasi kesehatan,50000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Sosialisasi kawasan tanpa asap rokok,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja jasa pemasangan iklan - Penyebaran informasi kesehatan,APBD,50000000,1.02.1.02.01.01.21.05.5.2.2.03.14,Pengadaan Langsung,21/11/2016,25/11/2016,25/11/2016,07/12/2016,
6880674,Belanja ATK,98200000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan Alat Tulis Kantor,Barang/jasa,Barang,1 Paket,Dinas Kesehatan Kota Bandung,Belanja ATK,APBD,98200000,1.02.1.02.01.01.10.5.2.2.01.01 ,Pengadaan Langsung,07/03/2016,21/03/2016,22/03/2016,22/04/2016,
8166382,Belanja Alat Tulis Kantor pada UPT PKM Padasuka,27721000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Puskesmas (DAK) UPT PKM Padasuka,Barang/jasa,Barang,1 Tahun,Kota Bandung,Belanja Alat Tulis Kantor pada UPT PKM Padasuka,APBD,27721000,1.02.1.02.01.08.16.43.5.2.2.01.01,Pengadaan Langsung,10/10/2016,20/10/2016,21/10/2016,09/12/2016,
8166600,Belanja Bahan Medis Habis Pakai pada  UPT PKM Babakan Sari,56097948,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Puskesmas (DAK) UPT PKM Babakan Sari,Barang/jasa,Barang,1,Kota Bandung,Belanja Bahan Medis Habis Pakai pada UPT PKM Babakan Sari,APBD,56097948,1.02.1.02.01.12.16.43.5.2.2.02.09,Pengadaan Langsung,10/10/2016,20/10/2016,21/10/2016,09/12/2016,
8415831,Belanja cetak format family folder,90000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembinaan pelayanan sarana kesehatam dasar swasta,Barang/jasa,Jasa Lainnya,60000 lembar,Kota Bandung,Belanja cetak format family folder pada kegiatan Pembinaan pelayanan sarana kesehatam dasar swasta,APBDP,90000000,1.02.1.02.01.01.16.30.5.2.2.06.01,Pengadaan Langsung,18/11/2016,26/11/2016,28/11/2016,08/12/2016,
7468594,Pemeliharaan  gedung dan bangunan Puskesmas panyileukan,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas panyileukan,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
7142972,Konsultan Perencanaan Puskesmas Sukajadi,100000000,Seleksi Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembangunan Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Perencanaan Puskesmas Sukajadi,APBD,100000000,1.02.1.02.01.01.25.1.5.2.3.49.06,Seleksi Sederhana,29/03/2016,30/04/2016,02/05/2016,30/06/2016,
7391144,Rehabilitasi Gedung Bangunan Puskesmas pasawahan,200000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Rehabilitasi Gedung Bangunan Puskesmas pasawahan,APBD,200000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,21/07/2016,02/08/2016,03/08/2016,02/10/2016,
8370416,Belanja cetak Buku saku revolusi mental,22500000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pendidikan dan pelatihan formal,Barang/jasa,Jasa Lainnya,1500 buah,Kota Bandung,Belanja cetak Buku saku revolusi mental pada kegiatan Program peningkatan kapasitas sumber daya aparatur pada Dinas Kesehatan Kota Bandung,APBDP,22500000,1.02.1.02.01.01.05.01.5.2.2.06.01,Pengadaan Langsung,18/11/2016,26/11/2016,28/11/2016,17/12/2016,
7827328,Belanja Cetak UPT PKM Pasundan,52605000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) UPT PKM Pasundan,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja Cetak UPT PKM Pasundan,APBD,52605000,1.02.1.02.01.14.16.43.5.2.2.06.01,Pengadaan Langsung,11/07/2016,11/08/2016,12/08/2016,28/12/2016,
7394301,Konsultan Pengawas Puskesmas Cibiru,35000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembangunan Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Pengawas Puskesmas Cibiru,APBD,35000000,1.02.1.02.01.01.25.01.5.2.3.49.06,Pengadaan Langsung,03/05/2016,30/05/2016,01/06/2016,30/10/2016,
8416124,Belanja jasa penyelenggaraan acara peningkatan pemantapan pembinaan program gizi bagi petugas dan kader posyandu pada kegiatan Pelayanan balita gizi buruk mendapat perawatan,78000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan balita gizi buruk mendapat perawatan,Barang/jasa,Jasa Lainnya,65 OK,Kota Bandung,Belanja jasa penyelenggaraan acara peningkatan pemantapan pembinaan program gizi bagi petugas dan kader posyandu pada kegiatan Pelayanan balita gizi buruk mendapat perawatan,,,,Pengadaan Langsung,19/02/2016,31/07/2016,01/08/2016,31/08/2016,Belanja jasa penyelenggaraan acara peningkatan pemantapan pembinaan program gizi bagi petugas dan kader posyandu pada kegiatan Pelayanan balita gizi buruk mendapat perawatan (6663071) 
7827370,Belanja makanan dan minuman Bantuan Operasional Kesehatan UPT Puskesmas Cibuntu,187680000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan UPT Puskesmas Cibuntu,Barang/jasa,Jasa Lainnya,1 tahun,Kota Bandung,Belanja makanan dan minuman Bantuan Operasional Kesehatan UPT Puskesmas Cibuntu,APBD,187680000,1.02.1.02.01.18.16.43.5.2.2.11.05,Pengadaan Langsung,23/06/2016,01/07/2016,11/07/2016,28/12/2016,
7344943,Belanja pembelian Accu dan Ban roda 4 dan Roda 2,499000000,Lelang Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala kendaraan dinas/operasional,Barang/jasa,Barang,1 Paket,Kota Bandung ,Belanja Accu dan Ban untuk kendaraan roda 4 dan roda 2 untuk Dinas dan Puskesmas,APBD,499000000,1.02.1.02.01.01.02.24.5.2.2.05.09,Lelang Sederhana,25/04/2016,24/05/2016,26/05/2016,24/06/2016,
6661366,Belanja ATK paga kegiatan Kemitraan pengobatan lanjutan bagi pasien rujukan,50300000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Kemitraan pengobatan lanjutan bagi pasien rujukan,Barang/jasa,Barang,17 paket,Kota Bandung,Belanja ATK paga kegiatan Kemitraan pengobatan lanjutan bagi pasien rujukan,APBD,50300000,1.02.1.02.01.01.28.6.5.2.2.01.01,Pengadaan Langsung,01/03/2016,14/03/2016,15/03/2016,31/03/2016,
7039644,Belanja embalage,100000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan obat dan perbekalan kesehatan,Barang/jasa,Barang,1 tahun,kota Bandung,Belanja embalage untuk kebutuhan dinas kesehatan kota bandung,APBD,100000000,1.02.1.02.01.15.01.5.2.2.02.04,Pengadaan Langsung,16/03/2016,31/03/2016,16/03/2016,31/03/2016,
8427966,Belanja kawat/faksmili/internet- internet bina program,35000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,"Penyediaan jasa komunikasi,sumber daya air dan listrik",Barang/jasa,Jasa Lainnya,1 tahun,Kota Bandung,"Belanja kawat/faksmili/internet- internet bina program pada kegiatan Penyediaan jasa komunikasi,sumber daya air dan listrik",APBDP,35000000,1.02.1.02.01.01.01.02.5.2.2.03.06,Pengadaan Langsung,18/11/2016,26/11/2016,28/11/2016,08/12/2016,
7021229,belanja kursus-kursus singkat/pelatihan: Pelatihan higiene sanitasi pangan,120000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengawasan dan pengendalian keamanan dan kesehatan makanan restaurant,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Pelatihan higiene sanitasi pangan,APBD,120000000,1.02.1.02.01.01.31.3.5.2.2.17.01,Pengadaan Langsung,01/04/2016,30/04/2016,01/05/2016,31/10/2016,
7468604,Pemeliharaan  gedung dan bangunan Puskesmas Cempaka Arum,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Cempaka Arum,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
7391051,Rehabilitasi Gedung Bangunan UPT Puskesmas Ciumbuleuit,800000000,Pemilihan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas ,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Rehabilitasi Gedung Bangunan UPT Puskesmas Ciumbuleuit,APBD,800000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pemilihan Langsung,01/06/2016,30/06/2016,01/07/2016,30/09/2016,
8370437,Belanja cetakan materi launching layanan 119,20000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan barang cetakan dan penggandaan,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja cetakan materi launching layanan 119,APBDP,20000000,1.02.1.02.01.01.01.11.5.2.2.06.01,Pengadaan Langsung,18/11/2016,26/11/2016,28/11/2016,17/12/2016,
7465611,Pemeliharaan  gedung dan bangunan UPT Puskesmas Padasuka,120000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan UPT Puskesmas Padasuka,APBD,120000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,27/06/2016,28/06/2016,27/07/2016,
7195676,Belanja layanan jasa internet SPGDT,9057600000,e-Purchasing,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengambangan data dan informasi pembangunan kesehatan ,Barang/jasa,Barang,37 paket,Kota Bandung,Belanja layanan jasa internet SPGDT untuk kebutuhan Dinas Kesehatan Kota Bandung,APBD,9057600000,1.02.1.02.01.01.36.03.5.2.2.03.06,E-Purchasing,01/02/2016,28/02/2016,28/03/2016,31/12/2016,Belanja layanan jasa internet SPGDT (7139959) 
7380667,Konsultan Pengawas rehabilitasi gedung Dinas,75000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Pengawas rehabilitasi gedung Dinas,APBD,75000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,02/05/2016,20/05/2016,23/05/2016,22/09/2016,
8500534,Belanja Penggandaan (Formulir Perizinan),17818800,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyusunan Standar Pelayanan Kesehatan,Barang/jasa,Jasa Lainnya,89094 lembar,Kota Bandung,Belanja penggandaan formulir perizinan,APBDP,17818800,1.02.1.02.01.01.23.01.5.2.2.06.02,Pengadaan Langsung,18/11/2016,25/11/2016,25/11/2016,05/12/2016,
8416194,Belanja makanan dan minuman Bantuan Operasional Kesehatan UPT Puskesmas Caringin,131330000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan UPT Puskesmas Caringin,Barang/jasa,Jasa Lainnya,1 tahun,Kota Bandung,Belanja makanan dan minuman Bantuan Operasional Kesehatan UPT Puskesmas Caringin,,,,Pengadaan Langsung,23/06/2016,01/07/2016,11/07/2016,28/12/2016,Belanja makanan dan minuman Bantuan Operasional Kesehatan UPT Puskesmas Caringin (7827347) 
7112239,Belanja modal peralatan mesin dan peralatan - pengadaan alat pendingin : AC Split,10000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan imunisasi dasar,Modal,Barang,1 Paket,Kota Bandung,AC Split,APBD,10000000,1.02.1.02.01.01.34.16.5.2.3.28.04,Pengadaan Langsung,24/03/2016,31/03/2016,01/04/2016,31/05/2016,
7673323,Belanja Jasa Penyelenggara Acara Capacity Building Peningkatan Motivasi Dan Kerjasama,88000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pendidikan dan Pelatihan Formal,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja Jasa Penyelenggara Acara Capacity Building Peningkatan Motivasi Dan Kerjasama,APBD,88000000,1.02.1.02.01.01.05.01.5.2.2.03.21,Pengadaan Langsung,01/07/2016,31/07/2016,01/08/2016,31/08/2016,
7344988,Belanja Jasa service Roda 4,339000000,Lelang Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala kendaraan dinas/operasional,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Service kendaraan untuk Dinas dan Puskesmas,APBD,339000000,1.02.1.02.01.01.02.24.5.2.2.05.01,Lelang Sederhana,25/04/2016,24/05/2016,25/05/2016,30/12/2016,
7468359,Pemeliharaan  gedung dan bangunan Puskesmas Lio Genteng,30000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Lio Genteng,APBD,30000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
