id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
8298165,"Belanja Jasa Penyelenggaraan Acara",35000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup Karang Taruna",Barang/jasa,"Jasa Lainnya",1,"Kelurahan Padasuka","Tersedianya Jasa Penyelenggaraan Acara pada Pemberdayaan Lingkup Karang Taruna",APBD," 35000000",1.22.1.20.18.02.22.03.5.2.2.03.21,"Pengadaan Langsung",23-11-2016,30-12-2016,30-12-2016,30-12-2016,"Belanja Jasa Penyelenggaraan Acara (8298165) "
7121296,"	
RW 05",4900000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,49,"Kelurahan Sukamaju","Tersedianya Kursi Rapat Lingkup RW PIPPK RW 05 pada Belanja modal pengadaan peralatan dan mesin pengadaan meubeler",APBD," 4900000",1.20.1.20.18.05.01.13.5.2.3.28.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Kursi Rapat Lingkup RW PIPPK RW 05 (6951498) "
7122630,"Belanja Pemeliharaan Gedung dan Bangunan",17110000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pemeliharaan rutin/berkala gedung kantor",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya pemeliharaan gedung dan bangunan",APBD," 17110000",1.20.1.20.18.06.02.22.5.2.2.20.05,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja pemeliharaan gedung dan bangunan (7113757) "
8286635,"Belanja Pakaian Warna Putih-Gelap",24337500,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Pakaian Khusus Hari-hari Tertentu",Barang/jasa,Barang,59,"Jl. Sukasenang No. 11 Bandung","Tersedianya Pakaian Warna Putih-Gelap",APBD," 24337500",1.20.1.20.18.01.03.05.5.2.2.14.05,"Pengadaan Langsung",28-11-2016,30-11-2016,06-12-2016,13-12-2016
8368181,"Belanja Cetak Rapot warga RW 12 Kelurahan Cicadas",1520000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Raport RW 12 Kelurahan Cicadas",APBD," 1520000",1.20.1.20.18.04.22.01.5.2.2.06.01,"Pengadaan Langsung",30-11-2016,05-12-2016,05-12-2016,31-12-2016
8310139,"Kegiatan Pesta Rakyat Peringatan HUT Republik Indonesia ke 71",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitas Pemberdayaan Lingkup Karang Taruna ",Barang/jasa,"Jasa Lainnya",1,"KELURAHAN PASIRLAYUNG","Kegiatan Karang Taruna",APBD," 15000000",1.20.1.20.18.07.22.03.5.2.2.03.21,"Pengadaan Langsung",17-11-2016,13-12-2016,17-11-2016,13-12-2016,"Kegiatan Pesta Rakyat Peringatan HUT Republik Indonesia ke 71 (8207367) "
7133758,"Tandu Dorong / Kereta Jenazah Lingkup RW Lingkup RW PIPPK (RW 12)",6000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Tandu Dorong/Kereta Jenazah (Lingkup RW/PIPPK) pada belanja Modal Peralatan dan Mesin_Pengadaan Kendaraan Tak Bermotor Berpenumpang",APBD," 6000000",1.20.1.20.18.02.01.13.5.2.3.18.02,"Pengadaan Langsung",01-02-2016,31-12-2016,01-05-2016,31-12-2016,"Belanja Tandu Dorong/Kereta Jenazah (Lingkup RW/PIPPK) RW 12 (6875932) "
8305529,"Belanja Modal Pengadaan Sepeda Motor",31500000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"pengadaan Kendaraan dinas/operasional",Modal,Barang,1,"Kelurahan Pasirlayung","Tersedianya Pengadaan Sepeda Motor pada belanja Modal Peralatan Mesin-Pengadaan Kendaraan Beroda Dua di Kelurahan Pasirlayung",APBD," 31500000",1.20.1.20.18.07.02.05.5.2.3.17.05,E-Purchasing,01-01-2016,02-01-2016,10-01-2016,11-01-2016,"Belanja Modal Pengadaan Sepeda Motor (7120533) "
7127233,"Belanja Modal Pengadaan Handphone",21000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Modal,Barang,3,"Kelurahan Sukapada","Tersedianya Handphone",APBD," 21000000",1.20.1.20.18.06.02.12.5.2.3.29.02,E-Purchasing,01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Modal Pengadaan Handphone (7127175) "
7128347,"Penerangan Jalan RW. 12",4400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"kelurahan cikutra","tersedianya penerangan jalan rw 12 pada belanja bahan baku bangunan",APBD," 4400000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja penerangan Jalan rw 12 (6913551) "
7133952,"Pengecetan Kerb",30000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,"Jasa Lainnya","1 ","Jl. Sukasenang No. 11 Bandung","Tersedianya Kerb jalan",APBD," 30000000",1.20.1.20.18.01.30.03.5.2.2.20.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,01-01-2016,"Belanja Pengecatan Kerb Jalan (6831242) "
8313645,"Belanja Jasa Penyelenggaraan ACara 4 Kegiatan",0,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup LPM",Barang/jasa,Barang,4,"Kelurahan Pasirlayung","Tersedianya Jasa Penyelenggaraan Acara 4 Kegiatan pada Pemberdayaan Lingkup LPM di Kelurahan Pasirlayung",APBD," 0",1.20.1.20.18.07.22.04.5.2.2.03.21,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Jasa Penyelenggaraan ACara 4 Kegiatan (7128011) "
7127958,"Perbaikan jalan / gang / Saluran RW.01",35545000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,"Jasa Lainnya",1,"Kelurahan Cikutra","tersedianya Perbaikan Jalan/gang/Saluran RW 01 pada Belanja Bahan Baku Bangunan",APBD," 35545000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja Perbaikan Jalan/Gang/Saluran RW 01 (6911588) "
7128029,"Belanja Bahan/Bibit Tanaman dan Pot RW 14",2000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Bahan/Bibit Tanaman",APBD," 2000000",1.20.1.20.18.06.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7128502,"Rehab MCK",12000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Rehab MCK RW 15 pada Belanja Bahan Baku Bangunan",APBD," 12000000",1.20.1.20.18.04.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Rehab MCK RW 15 (6901908) "
7121988,"Pemeliharaan Sarana Bak Air Bersih Komunal",5367500,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Pasirlayung","Tersedianya pemeliharaan sarana bak air bersih komunal pada rw 01 pada Belanja Bahan Baku Bangunan di Kelurahan Pasirlayung",APBD," 5367500",1.20.1.20.18.07.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-01-2016,"Belanja Pemeliharaan Sarana Bak Air Bersih Komunal pada RW 01 (6937363) "
7128295,"Perbaikan Pos Hansip",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Pos Hansip",APBD," 10000000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
6890013,"Belanja Perbaikan Gang RW 08",42219000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Perbaikan Gang pada Bahan Baku Bangunan",APBD," 42219000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
7128296,"Belanja Bibit Tanaman/Pot",2050000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Pasirlayung","Tersedianya bahan/bibit tanaman RW 07 pada belanja bahan baku bangunan di Kelurahan Pasirlayung",APBD," 2050000",1.20.1.20.18.07.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-02-2016
7459775,"Belanja Makanan dan Minuman Rapat PKK",7200000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup PKK",Barang/jasa,Barang,1,"Kelurahan Sukamaju","Tersedianya konsumsi rapat pada lingkup PKK Kelurahan sukamaju",APBD," 7200000",1.20.1.20.18.05.22.02.5.2.2.11.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7128317,"Belanja Bibit Tanaman/Pot",2050000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Pasirlayung","Tersedianya bahan/bibit tanaman RW 10 pada belanja bahan baku bangunan di Kelurahan Pasirlayung",APBD," 2050000",1.20.1.20.18.07.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-02-2016
6889650,"Belanja Perbaikan Saluran Air/Drainase RW 07",13500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Perbaikan Saluran Air/Drainase pada Bahan Baku Bangunan",APBD," 13500000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
7121945,"RW 07",1000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Sukamaju","Tersedianya Meja rapat lingkup rw pippk rw 07 pada belanja modal pengadaan peralatan dan mesin pengadaan meubeler",APBD," 1000000",1.20.1.20.18.05.01.13.5.2.3.28.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Meja Rapat Lingkup RW 07 (6970658) "
7127824,"Pemeliharaan Sarana MCK & Instalasi Air Bersih Komunal",30000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Pasirlayung","Tersedianya Sarana mck & instalasi air bersih komunal pada belanja bahan baku bangunan RW 11 di Kelurahan Pasirlayung",APBD," 30000000",1.20.1.20.18.07.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-01-2016,"Belanja pemeliharaan sarana mck & instalasi air bersih komunal (6938574) "
7136306,"Belanja pakaian kerja lapangan",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitas Pemberdayaan Lingkup LPM",Modal,Barang,1,"kelurahan sukamaju","Tersedianya pakaian kerja lapangan lingkup lpm",APBD," 15000000",1.20.1.20.18.05.22.04.5.2.2.13.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja pakaian kerja lapangan (6957626) "
7127701,"Belanja Pemeliharaan Gedung dan Bangunan ",13000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pemeliharaan rutin/berkala gedung kantor",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Pemeliharaan gedung dan Bangunan pada Belanja Modal Peralatan Mesin Pengadaan Personal Komputer",APBD," 13000000",1.20.1.20.18.03.02.22.5.2.2.20.05,"Pengadaan Langsung",01-04-2016,30-04-2016,01-04-2016,01-10-2016,"Belanja Pemeliharaan Gedung dan bangunan (6911181) "
7130904,"Belanja Pakaian Kerja Lapangan",2450000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,7,"Kelurahan Cicadas","Tersedianya Pakaian Kerja Lapangan RW 06 Kelurahan Cicadas",APBD," 2450000","1.20.1.20.18.04.22.01.5.2.2.13.01 ","Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pakaian Kerja Lapangan (7128126) "
7133729,"Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Kantor",175630000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Rehabilitasi sedang/berat gedung kantor",Barang/jasa,"Pekerjaan Konstruksi",1,"Jl. Sukasenang No. 11 Bandung","Tersedianya banguna Gedung kantor",APBD," 175630000",1.20.1.20.18.01.02.42.5.2.3.49.01,"Pengadaan Langsung",01-04-2016,31-12-2016,01-01-2016,01-01-2016,"Belanja Modal Gedung dan bangunan_Pengadaan Bangunan Gedung Kantor (6830253) "
7120524,"Tenda Lingkup RW PIPPK RW 07",4000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,2,"Kelurahan Sukamaju","Tersedianya Tenda Lingkup PIPPK rw 07 pada belanja modal pengadaan peralatan dan mesin pengadaan meubeler",APBD," 4000000",1.20.1.20.18.05.01.13.5.2.3.28.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Tenda Lingkup RW PIPPK RW 07 (6951324) "
6969049,"Belanja Perbaikan Pos Kamling RW 14",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,"Jasa Lainnya",1,"Kelurahan Padasuka","Tersedianya Perbaikan Pos Kamling pada Belanja Bahan baku Bangunan",APBD," 15000000",1.20.18.02,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016,"Belanja Perbaikan Pos Kamling RW 14 (6891041) "
8500561,"Belanja Modal Pengadaan Mesin Absensi",7000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,"1 Kegiatan","Kelurahan Sukamaju","Tersedianya mesin absensi pada keluarhan sukamaju",APBD," 7000000",1.20.1.20.18.05.01.13.5.2.3.27.05,"Pengadaan Langsung",12-12-2016,31-12-2016,31-12-2016,31-12-2016
7128044,"Belanja Bahan/Bibit Tanaman dan Pot RW 16",2000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Bahan/Bibit Tanaman",APBD," 2000000",1.20.1.20.18.06.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7127973,"Perbaikan Balai RW.01",13600000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Perbaikan Balai RW 01 pada Belanja Bahan Baku Bangunan",APBD," 13600000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-12-2016,"Belanja Perbaikan Balai rw 01 (6911743) "
6891181,"Belanja Perbaikan Saluran Air/Drainase",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan padasuka","Tersedianya Perbaikan Saluran Air/Drainase pada Belanja Bahan Baku Bangunan",APBD," 10000000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
7144977,"Belanja Alat Tulis Kantor",3425000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitas Pemberdayaan Lingkup RW",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya alat tulis kantor rw 06 pada belanja alat tulis kantor",APBD," 3425000",1.20.1.20.18.05.22.01.5.2.2.01.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Alat Tulis Kantor RW 06 (6955342) "
7129370,"Pembuatan Gapura",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukamaju","Tersedianya pembuatan gapura RW 07 jalan ciwarega pada belanja bahan baku bangunan",APBD," 10000000",1.20.1.20.18.05.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pembuatan gapura jl ciwarega (6956747) "
7126748,"Kursi Rapat Lingkup PKK / PIPPK",2450000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya kursi rapat PKK kelurahan sukapada",APBD," 2450000",1.20.1.20.18.06.01.13.5.2.3.28.01,E-Purchasing,01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Kursi Rapat Lingkup PKK / PIPPK (7120723) "
7128305,"Perbaikan Jalan",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Jalan",APBD," 15000000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7128375,"Perbaikan Pos Linmas RW.14",6100000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan LIngkup RW",Barang/jasa,"Pekerjaan Konstruksi",1,"Kelurahan Cikutra","Tersedianya perbaikan pos linmas RW 14 kelurahan cikutra",APBD," 6100000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,30-11-2016,"Belanja Perbaikan Pos LInmas RW 14 (6917362) "
6887358,"Belanja Modal Pengadaan Dispenser",3000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Modal Pengadaan Dispenser",APBD," 3000000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-02-2016,14-03-2016
7187994,"Pengecatan Kerb",14400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya pengecatan kerb di Kelurahan Sukapada",APBD," 14400000",1.20.1.20.18.06.30.03.5.2.2.20.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Pengecatan Kerb (7127731) "
8286523,"Belanja Modal Pengadaan Printer",6490000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Barang/jasa,Barang,2,"Jl. Sukasenang No. 11 Bandung","Tersedianya Printer",APBD," 6490000",1.20.1.20.18.01.02.12.5.2.3.29.04,E-Purchasing,28-11-2016,30-11-2016,06-12-2016,13-12-2016
6890163,"Belanja Pengecatan masjid RW 09",6175000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"kelurahan Padasuka","Tersedianya Pengecetan Masjid pada Bahan Baku Bangunan",APBD," 6175000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
8310137,"Pentas Seni Budaya dan Bazar Hari Pahlawan",30390000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitas Pemberdayaan Lingkup Karang Taruna ",Barang/jasa,"Jasa Lainnya",1,"KELURAHAN PASIRLAYUNG","Kegiatan Karang Taruna",APBD," 30390000",1.20.1.20.18.07.22.03.5.2.2.03.21,"Pengadaan Langsung",17-11-2016,13-12-2016,17-11-2016,13-12-2016,"Kegiatan Pesta Rakyat Peringatan HUT Republik Indonesia ke 71 (8207367) "
8312491,"Meja Rapat Lingkup PKK PIPPK",0,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Pasirlayung","Tersedianya modal peralatan dan mesin pengadaan meja rapat (Lingkup PKK/PIPPK) pada belanja modal peralatan dan mesin pengaadaan meubelair di Kelurahan Pasirlayung",APBD," 0",1.20.1.20.18.07.01.13.5.2.3.28.01,E-Purchasing,01-01-2016,08-02-2016,09-02-2016,01-12-2016,"Meja Rapat Lingkup PKK PIPPK (7119250) "
7128230,"Perbaikan Jalan/Gang & Gorong-Gorong",40000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Perbaikan Jalan/Gang & Gorong-gorong RW 02 pada Belanja Bahan Baku Bangunan",APBD," 40000000",1.20.1.20.18.04.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Perbaikan Jalan/Gang & Gorong-gorong RW 02 (6899785) "
8286445,"Belanja Modal Pengadaan Karpet",4000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,1,"Jl. Sukasenang No. 11 Bandung","Tersedianya Modal Pengadaan Karpet",APBD," 4000000",1.20.1.20.18.03.01.13.5.2.3.28.01,E-Purchasing,28-11-2016,30-11-2016,06-12-2016,13-12-2016
7120947,"Tenda Lingkup RW PIPPK RW 06",4000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,2,"Kelurahan Sukamaju","Tersedianya tenda lingkup rw 06 pada belanja modal pengadaan peralatan dan mesin pengadaan meubelaer",APBD," 4000000",1.20.1.20.18.05.01.13.5.2.3.28.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja tenda lingkup rw 06 (6951268) "
7128204,"Rehab Balai Serba Guna RW",48600000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Balai Serba Guna RW",APBD," 48600000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7133963,Pengawasan,7720000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Rehabilitasi sedang/berat gedung kantor",Barang/jasa,"Pekerjaan Konstruksi",1,"Jl. Sukasenang No. 11 Bandung","Tersedianya Pengawasan Bangunan Gedung Kantor",APBD," 7720000",1.20.1.20.18.01.02.42.5.2.3.49.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,01-01-2016,"Belanja Pengawasan Bangunan Gedung kantor (6836814) "
