nama_dewan,partai_politik,dapil,kecamatan_dapil,tahun,usulan_reses,skpd,program,kegiatan,volume,lokasi,anggaran_skpd,status
RENDIANA AWANGGA,Partai NasDem,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengajuan Untuk Ditempatkan Di Rumah Susun A.N. Dede Jaenudin,Dinas Tata Ruang dan Cipta Karya,-,-,-,"RT 02 RW 09 KEL. BINA HARAPAN KEC. ANTAPANI, KEL., KEC.",0,Belum Diproses
RENDIANA AWANGGA,Partai NasDem,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengajuan Untuk Ditempatkan Di Rumah Susun A.N. Wachidin,Dinas Tata Ruang dan Cipta Karya,-,-,-,"BABAKAN CISEUREUH RT 02 RW 04 KEL. KARASAK KEC. ASTANAANYAR, KEL., KEC.",0,Belum Diproses
RENDIANA AWANGGA,Partai NasDem,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,"Pengajuan Untuk Ditempatkan Di Rumah Susun A.N. Atik Karya, Pensiunan Tni",Dinas Tata Ruang dan Cipta Karya,-,-,-,"JL. BINONG JATI RT 02 RW 03 KEL. BINONG,  KEC. BATUNUNGGAL, KEL., KEC.",0,Belum Diproses
RENDIANA AWANGGA,Partai NasDem,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengajuan Bantuan Alat Kesenian Sunda (calung The Changors),Dinas Kebudayaan dan Pariwisata,-,-,-,"KEL. CISARANTEN KULON,  KEC. ARCAMANIK, KEL., KEC.",0,Belum Diproses
RENDIANA AWANGGA,Partai NasDem,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Permohonan Bantuan Peralatan dan Indukan Ikan Koi Paguyuban Ikan Lelel (pati),Dinas Pertanian dan Ketahanan Pangan,-,-,-,"KEL. SINDANGJAYA KEC. MANDALAJATI, KEL., KEC.",0,Tidak diakomodir
RENDIANA AWANGGA,Partai NasDem,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pelatihan Wirausaha Pemuda Yang Dinaumgi Oleh Komunitas Bale Sawala,Dinas Tenaga Kerja,-,-,-,"KEL. SINDANGJAYA KEC. MANDALAJATI, KEL., KEC.",0,Belum Diproses
RENDIANA AWANGGA,Partai NasDem,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengadaan Taman Sebagian Sudah Tersedia Dana Swadaya Masyarakat Yang Dikelola Yayasan Al-madani,Dinas Pemakaman dan Pertamanan,-,-,-,"RW 07 KEL. KARANG PAMULANG, KEL., KEC.",0,Belum Diproses
RENDIANA AWANGGA,Partai NasDem,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Permohonan Lapisan Tipis Aspal Beton (lataston) Peningkatan Prasarana,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. SUKAASIH RAYA ATAS KEL. SINDANGJAYA,  KEC. MANDALAJATI, KEL., KEC.",200000000,Diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Pengetatan Izin Minimarket dan Pendampingan Pendirian Koperasi Warga,Dinas Koperasi  Usaha Kecil Menengah dan  Perindustrian Perdagangan,Program Peningkatan Efisiensi Perdagangan Dalam Negeri,"Kegiatan Penyempurnaan Perangkat Peraturan, Kebijakan dan Pelaksanaan Operasional",-,"APARAT KEWILAYAHAN KEL. CIUMBULEUIT - HEGARMANAH, KEL., KEC.",350000000,Diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Bantuan Pinjaman Modal Untuk Perberdayaan Warga,Sekertariat Daerah Bag. Perekonomian,-,-,-,"APARAT KEWILAYAHAN KEL. CIUMBULEUIT - HEGARMANAH, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Lakukan Sosialisasi Kepada Warga Terhadap Pembanguna Proyek Di Jl. Gunung Batu,Dinas Tata Ruang dan Cipta Karya,-,-,-,"PAK BASAR RT 02 RW 06, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Bantuan Perbaikan Masjid Darussolihin,Sekertariat Daerah Bag. Kesejahteraan Rakyat dan Kemasyarakatan,-,-,-,"RW 06 KELURAHAN CIUMBULEUIT, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"DEPAN GOR RT 02, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"RT 01, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"RT 07, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Bantuan Sarana Prasarana Alat Peraga,Dinas Pendidikan,-,-,-,"TKA/TPA DI AL HIDAYAH, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Penyediaan Lahan Pemakaman Untuk Warga Kel. Ciumbuleuit Lahan Yang Ada Sudah Penuh,Dinas Pemakaman dan Pertamanan,-,-,-,"RW 06 KELURAHAN CIUMBULEUIT, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Pippk Kenapa Tidak Langsung Diberikan Ke Rw  Karena Warga Menanyakan Langsung dan Pembangunannya Tidak Bagus,Badan Perencanaan Pembangunan Daerah,-,-,-,"SEMUA RW DI KELURAHAN CIMBULEUIT, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Kenapa Insentif Pengurus Rt Rw Hanya Cair Sampai Bulan April 2015 Sisanya Kemana,Sekertariat Daerah Bag. Pemerintahan Umum,-,-,-,"KETUA RW 03 KELURAHAN CIUMBULEUIT, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,"Mohon Insentif Juga Untuk Tenaga Posyandu, Linmas",Sekertariat Daerah Bag. Pemerintahan Umum,-,-,-,"KETUA RW 03 KELURAHAN CIUMBULEUIT, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Bantuan Pembangunan Terminal Di Cimbuleuit Rw 04 Karena Masalah Kemacetan Semakin Rumit dan Parah,Dinas Perhubungan,-,-,-,"KETUA RW 04 KELURAHAN CIUMBULEUIT, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Adanya Tps Baru Di Wilayah Ciumbuleuit,Badan Pengelola Lingkungan Hidup,-,-,-,"KETUA RW 04 KELURAHAN CIUMBULEUIT, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Penyelesaian Sengketa Status Tanah Yang Dipakai Smp Pgri,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"KETUA RW 03 KELURAHAN CIUMBULEUIT, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Bantuan Agar Warga Yang Akan Bersekolah Di Wilayah Kami Agar Pihak Sekolah Tidak Mempersulit Dalam Penerimaan Siswa Terdekat,Dinas Pendidikan,-,-,-,"KETUA RW 03 KELURAHAN CIUMBULEUIT, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Bantuan Pelatihan Pengelolaan Sampah,Badan Pengelola Lingkungan Hidup,Program Pengembangan Kinerja Pengelolaan Persampahan,Kegiatan Bimbingan Teknis Persampahan,-,"KETUA RT 01 RW 02 KELURAHAN CIUMBULEUIT, KEL., KEC.",5000000,Diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Adanya Pembuatan Air Bersih Akibat Dampak Dari Pembangunan Perusahaan,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"KETUA RT 01 RW 02 KELURAHAN CIUMBULEUIT, KEL., KEC.",30000000,Diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Bantuan Pembuatan Air Bersih,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"RW 03 KELURAHAN CIUMBULEUIT, KEL., KEC.",20000000,Diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Bantuan Penyelesaian Renovasi Masjid Al Hidayah,Sekertariat Daerah Bag. Kesejahteraan Rakyat dan Kemasyarakatan,-,-,-,"JALAN RANCABENTANG, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Perbaikan Jalan dan Penerangan Jalan Lingkungan Punclut,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"RW 10 KELURAHAN CIUMBULEUIT, KEL., KEC.",200000000,Diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Pengadaan Ambulance,Dinas Kesehatan,-,-,-,"RW 03 KELURAHAN CIUMBULEUIT, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"RT 05 RW 04, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perbaikan Gorong-gorong,Dinas Bina Marga dan Pengairan,-,-,-,"RW 04, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perbaikan Kirmir dan Trotoar,Dinas Bina Marga dan Pengairan,-,-,-,"SEPANJANG JALAN CIUMBULEUIT, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perketat Pembangunan dan Pengeluaran Izin Bandung Utara (ciumbuleuit),Badan Pelayanan Perijinan Terpadu,-,-,-,"RW 04, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Penyelesaian Dampak Dari Pembangunan Pt. Krora Mengakibatkan Banjir Rt 09 Rw 05,Dinas Tata Ruang dan Cipta Karya,-,-,-,"RT 09 RW 05, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Pembangunan Terminal Cimbuleuit,Dinas Perhubungan,-,-,-,"TERMINAL CIMBULEUIT, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. HEGARBUDI RW 04 - RW 08 - RW 03, KEL., KEC.",200000000,Diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perbaikan Saluran Air Yang Langsung Menuju Bongkor Air Ke Jalan Bahkan Ke Masjid,Dinas Bina Marga dan Pengairan,-,-,-,"JL. BONGKOR, KEL., KEC.",0,Tidak diakomodir
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Bantuan Lanjutan Pembangunan Masjid,Sekertariat Daerah Bag. Kesejahteraan Rakyat dan Kemasyarakatan,-,-,-,"RT 09 RW 05, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Pelebaran Lahan Pemakaman Bukit Jarian,Dinas Pemakaman dan Pertamanan,-,-,-,"JALAN KE PEMAKAMAN BUKIT JARIAN, KEL., KEC.",0,Belum Diproses
"DUDY HIMAWAN,  SH",Partai NasDem,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Mohon Penataan Trotoar Sepanjang Jalan Setiabudi,Dinas Bina Marga dan Pengairan,-,-,-,"RW 05,  04,  03 KELURAHAN HEGARMANAH, KEL., KEC.",0,Tidak diakomodir
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Perbaikan Gang dan Gorong-gorong,Dinas Bina Marga dan Pengairan,-,-,-,"DI WILAYAH RW.01, KEL., KEC.",0,Tidak diakomodir
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Perbaikan Saluran Air dan Gorong-gorong,Dinas Bina Marga dan Pengairan,Program Pembangunan Saluran Drainase/Gorong-Gorong,Kegiatan Pembangunan Saluran Drainase/Gorong-Gorong,-,"RT.01 RW.05 CIGONDEWAH RAHAYU (DEKAT KTC), KEL., KEC.",75000000,Diakomodir
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Pengadaan Air Bersih,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"RT.04 RW.01, KEL., KEC.",30000000,Diakomodir
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Bantuan Dana Untuk Penyelesaian Mesjid Nahjussalam,Sekertariat Daerah Bag. Kesejahteraan Rakyat dan Kemasyarakatan,-,-,-,"RT.04 RW.01, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Untuk Pelaksanaan Kegiatan Reses Dewan Seperti Ini Di Pertahankan,Sekertariat Daerah Bag. Pemerintahan Umum,-,-,-,"ASPIRASI DARI RW.01 , KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Realisasinya Dari Hasil Reses. Bukan Hanya Menampung Aspirasi Terus,Sekertariat Daerah Bag. Pemerintahan Umum,-,-,-,"WARGA KEL.GEMPOL SARI, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Perhatian Dari Pemerintah Bagi Anak-anak Putus Sekolah,Dinas Sosial,Program Pembinaan Anak Terlantar,Kegiatan Pelatihan Keterampilan dan Praktek Belajar Kerja Bagi Remaja Putus Sekolah,-,"DARI WARGA KEL. GEMPOL SARI, KEL., KEC.",89627371,Diakomodir
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Di Adakan Puskesmas Lagi. Karena Yang Ada Sekarang Ini Cukup Jauh dan Mohon Diadakan Insentif Untuk Petugas Kamling,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"ASPIRASI DARI KEL.GEMPOL SARI BP.KRISMANDI, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Diadakan Sembako Gratis dan Bagaimana Realisasi Tentang Sekolah Gratis ? Faktanya Sekarang Ini Samasekali Tidak Gratis.,Sekertariat Daerah Bag. Pemerintahan Umum,-,-,-,"ASPIRASI DARI WARGA KEL.GEMPOL SARI, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Perjuangkan Ukm Buruh dan Outsuorcing Mohon Dihapuskan,Dinas Tenaga Kerja,-,-,-,"ASPIRASI DARI WARGA KEL. CIGONDEWAH KALER, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,"Persaratan Dana Hibah Harus Berbadan Hukum. Jangan Hanya Untuk Menguntungkan Organisasi Tertentu Saja. dan Untuk Membuat Sktm Di Gempolsari, Suka Dipersulit Aparat Terkait. Mohon Ada Tindakan Dari Pemerintah.",Sekertariat Daerah Bag. Pemerintahan Umum,-,-,-,"ASPIRASI DARI WARGA KEL.CIGONDEWAH KALER PA IPIN, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,"Mohon Diadakan Penertiban/penegoran Tentang Sampah dan Limbah Dari Pt Kahatek, Yang Sangat Mengganggu Pada Masyarakat Disekitarnya.",Badan Pengelola Lingkungan Hidup,-,-,-,"RT.03 RW.02, KEL., KEC.",0,Tidak diakomodir
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Diadakan Bantuan Biaya Untuk Anak-anak Yang Mau Masuk Ke Smk,Dinas Pendidikan,-,-,-,"RW.03 KEL.CIGONDEWAH, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Di Buatkan Sarana Olahraga dan Ruang Bermain Untuk Anak-anak Remaja,Dinas Pemuda dan Olahraga,-,-,-,"ASPIRASI DARI WARGA CIGONDEWAH, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Diadakan Lagi Pembangunan Sekolah Dasar. Karena Yang Ada Cukup Jauh.,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"CIGONDEWAH KALER, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Pengadaan Mobil Ambulance,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"RW.02 KELURAHAN CIGONDEWAH, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Diadakan Tempat Sampah Sementara,Sekertariat Daerah Bag. Umum dan Perlengkapan,-,-,-,"RW.05 KEL.CIGONDEWAH, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Bantuan Untuk Pembangunan Wc Mesjid,Sekertariat Daerah Bag. Kesejahteraan Rakyat dan Kemasyarakatan,-,-,-,"RT.01 RW.05, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Pengadaan Pengeras Suara Untuk Mesjid,Sekertariat Daerah Bag. Kesejahteraan Rakyat dan Kemasyarakatan,-,-,-,"RT.01 RW.05, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Diadakan Kembali Program Rutilahu,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"RW.05 KEL.CIGONDEWAH IBU ENUNG, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Bantuan Untuk Insentif Petugas Kamling dan Pengadaan Mobil Ambulan,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"RW.05, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Diadakan Sarana Olahraga dan Tempat Bermain Anak-anak dan Remaja,Dinas Pemuda dan Olahraga,-,-,-,"RW.05, KEL., KEC.",0,Belum Diproses
DRS.H.ZAENAL MUTAQIN,PPP,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Mohon Di Bangun Sd Di Wilayah Kami,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"RW.02, KEL., KEC.",0,Belum Diproses
"H.YUSUP SUPARDI, SIP.",PPP,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Mohon Di Adakan Dana Untuk Modal Usaha Kecil,Dinas Koperasi  Usaha Kecil Menengah dan  Perindustrian Perdagangan,-,-,-,"YAYASAN BAITUL MAAL WAT-TAMWIL (BMT)RW.03, KEL., KEC.",0,Tidak diakomodir
"H.YUSUP SUPARDI, SIP.",PPP,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Mohon Ada Penguatan Bkm Di Tiap Kelurahan,Sekertariat Daerah Bag. Pemerintahan Umum,-,-,-,"KEC.UJUNG BERUNG, KEL., KEC.",0,Belum Diproses
"H.YUSUP SUPARDI, SIP.",PPP,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Permohonan Untuk Diadakan Pedidikan dan Pelatihan Non-formal Khususnya Untuk Madrosah. dan Mohon Dibangun Sab,Badan Kesatuan Bangsa dan Pemberdayaan Masyarakat,-,-,-,"RT.01 RW.03 ASPIRASI BP.ENUNG, KEL., KEC.",0,Tidak diakomodir
"H.YUSUP SUPARDI, SIP.",PPP,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Mohon Di Bangun Sab Untuk Memenuhi Kebutuhan Masyarakat,Badan Kesatuan Bangsa dan Pemberdayaan Masyarakat,-,-,-,"RT.03 RW.03, KEL., KEC.",0,Tidak diakomodir
